3	docs/_themes/.gitignore
3	debian/compat
2	.workon
2	requests/packages/urllib3/contrib/_securetransport/__init__.py
2	requests/packages/idna/__init__.py
2	src/requests/sessions.py
2	requests/packages/chardet/cli/__init__.py
2	.env
2	requests/packages/urllib3/contrib/__init__.py
1	AUTHORS => AUTHORS.rst
1	tests/certs/mtls/client/ca
1	ext/LICENSE
1	tests/certs/valid/ca
1	docs/.nojekyll
0	{requests => src/requests}/models.py
0	docs/api.py
0	docs/dev/internals.rst
0	test_requests.py => tests/integration/test_requests.py
0	CODE_OF_CONDUCT.md => .github/CODE_OF_CONDUCT.md
0	{requests => src/requests}/api.py
0	docs/{user => community}/faq.rst
0	dummyserver/__init__.py
0	requests/packages/{charade => chardet}/jisfreq.py
0	tests/testserver/__init__.py
0	{dummyserver => testserver}/__init__.py
0	requests/{__version__.py => __about__.py}
0	testserver/__init__.py
0	{requests => src/requests}/adapters.py
0	CONTRIBUTING.md => .github/CONTRIBUTING.md
0	{requests => src/requests}/cookies.py
0	requests/packages/{charade => chardet}/compat.py
0	{requests => src/requests}/utils.py
0	test_requests.org
0	requests/packages/{charade => chardet}/big5freq.py
0	requests/{config.py => _config.py}
0	requests/packages/{charade => chardet}/gb2312freq.py
0	requests/packages/{charade => chardet}/charsetprober.py
0	{requests => src/requests}/help.py
0	requests/packages/urllib3/{ => packages}/six.py
0	{requests => src/requests}/auth.py
0	reqs.txt => requirements.txt
0	README
0	{requests => src/requests}/sessions.py
0	{requests => src/requests}/exceptions.py
0	{requests => src/requests}/compat.py
0	requests/packages/{chardet2 => chardet}/test.py
0	{requests => src/requests}/_internal_utils.py
0	requests/packages/{charade => chardet}/euckrfreq.py
0	{requests => src/requests}/certs.py
0	{requests => src/requests}/packages.py
0	{requests => src/requests}/hooks.py
0	{requests => src/requests}/__init__.py
0	requests/packages/t.py
0	requests/packages/urllib3/packages/backports/__init__.py
0	requests/packages/{charade => chardet}/euctwfreq.py
0	{requests => src/requests}/structures.py
0	{requests => src/requests}/__version__.py
0	{requests => src/requests}/status_codes.py
0	requests/packages/oauthlib/__init__.py
